Product,PartNumber,MeterCategory,MeterSubCategory,MeterName,ResourceId,ResourceName,AdditionalInfo,PlanName,benefitId,benefitName
-0.0013866251,0.029089483,0.0004144162,-0.01639438420534134,-0.011721973,0.058706135,0.0706038847565651,0.034317512065172195,-0.0060512409545481205,0.0,-0.009079372
0.0027794584,0.03937794,-0.016757129,-0.010266296565532684,0.016171036,0.04710182,0.06443534791469574,0.04828865826129913,0.0,0.04950140789151192,-0.015821874
-0.008264977,0.003420338,-0.016757129,-0.01797121949493885,-0.013352866,0.04600581,0.03177746757864952,0.03777195140719414,-0.013352866284549236,0.0,-0.009079372
-0.00046794736,0.033082146,-0.02740421,-0.03285253420472145,0.028103633,0.046853747,0.009601316414773464,0.0,0.028103632852435112,0.0,-0.009079372
-0.0022444625,0.008879401,-0.016757129,-0.014564014971256256,0.0016267499,0.044226352,0.013051898218691349,0.04146970808506012,0.0,0.04331493377685547,-0.007555892
0.0063329893,0.017558804,-0.016757129,0.013113412074744701,0.013595823,0.045951266,0.05642196536064148,0.018186328932642937,-0.018851278349757195,0.0,-0.009079372
-0.011908839,0.039368663,-0.037797716,0.0,-0.026777318,0.04094136,0.030096203088760376,0.0,-0.012368249706923962,0.0,-0.009079372
-0.0022444625,0.008879401,-0.016757129,-0.014564014971256256,0.0016267499,0.045450136,0.02926509827375412,0.04146970808506012,0.0,0.04331493377685547,-0.007555892
0.00042645136,0.032887626,-0.0034169394,0.0,-0.010759711,0.046506997,0.03910289704799652,0.026401670649647713,-0.006145418155938387,0.0,-0.009079372
0.012105475,-0.0011515667,-0.029249743,0.0,0.024212023,0.04404846,0.024916186928749084,0.0,0.03852659463882446,0.0,-0.009079372
-0.0040333644,0.013375364,-0.018492049,-0.02784998156130314,-0.026493259,0.042001516,0.02067781426012516,0.0,-0.029632633551955223,0.0,-0.009079372
0.0055658277,0.030604452,-0.016757129,0.004478422459214926,0.010812931,0.048187852,-0.0063208541832864285,0.045469462871551514,0.0,0.04165789484977722,-0.00534153
-0.0075084963,0.015605976,-0.018492049,-0.029766768217086792,-0.006792702,0.045363158,0.042786043137311935,0.0,0.023639826104044914,0.0,-0.009079372
0.0064554936,-0.01467551,-0.0034169394,0.0,-0.024951562,0.041002285,0.03864414244890213,0.029591882601380348,-0.006145418155938387,0.0,-0.009079372
-0.017074144,0.023872018,-0.030803917,0.0,-0.018144866,0.03835964,-0.0023946401197463274,0.04524737969040871,-0.029632633551955223,0.0,-0.009079372
-0.002735478,0.018238045,-0.022248268,-0.026524478569626808,-0.017118389,0.040053282,0.02892080694437027,0.031123295426368713,0.013982896693050861,0.0,-0.009079372
-0.0048028603,0.008681762,-0.022348762,-0.022348761558532715,-0.03850193,0.047808845,0.05262625589966774,0.034317512065172195,-0.029632633551955223,0.0,-0.009079372
0.0034804493,0.032253914,-0.016757129,0.004478422459214926,0.0151558295,0.04410616,0.03667478263378143,0.035942479968070984,0.0007999974186532199,0.0,-0.009079372
0.0017100523,0.023244113,-0.018492049,-0.027943827211856842,-0.005627385,0.045686364,0.032543640583753586,0.0,0.027936747297644615,0.0,-0.009079372
0.011360374,0.03172676,-0.016757129,0.020525814965367317,0.014931589,0.045441717,0.015018009580671787,0.044799428433179855,0.0,0.053703367710113525,-0.0044146576
0.012473151,0.016625011,-0.017585693,-0.0016863519558683038,0.0061936514,0.04804325,0.012962576933205128,0.045348089188337326,0.0061936513520777225,0.0,-0.009079372
-0.0057946513,0.054032546,-0.016757129,-0.01722007803618908,-0.023043863,0.04759035,-0.019528746604919434,0.03852428123354912,-0.006194204092025757,0.0,-0.009079372
0.006022286,0.034110185,-0.016757129,0.013113412074744701,0.013595823,0.043286834,0.015173864550888538,0.04596969485282898,0.0,0.048203933984041214,-0.004666721
0.0075137764,0.03198758,-0.016757129,0.004478422459214926,0.02107236,0.048451338,0.029180733487010002,0.05313721299171448,0.0,0.052816618233919144,-0.011613458
0.0036120105,0.023803687,-0.016757129,-0.015345140360295773,0.020014701,0.045020383,0.04183404520153999,0.0280583705753088,0.020014701411128044,0.0,-0.009079372
-0.010820826,0.0117121255,-0.016757129,-0.0074736629612743855,-0.020775672,0.0461683,0.011479969136416912,0.04142334684729576,0.004884840454906225,0.0,-0.009079372
0.003624684,0.010609597,-0.031431954,-0.0010375311831012368,-0.0006317894,0.055938005,0.04349038004875183,0.01372066605836153,-0.029632633551955223,0.0,-0.009079372
-0.020381296,0.03283106,-0.022248268,-0.0328841470181942,-0.021739408,0.04040212,-0.011807012371718884,0.040728986263275146,-0.02233883924782276,0.0,-0.009079372
-0.013861376,0.019107386,-0.010498996,-0.0088614197447896,-0.012293345,0.04375417,0.06072909012436867,0.050381142646074295,0.0,0.04450668767094612,-0.008831506
-0.00039888918,0.007927984,-0.016757129,-0.001879379153251648,-0.0070228777,0.044402834,0.024599725380539894,0.04256637394428253,-0.007022877689450979,0.0,-0.009079372
-0.007945011,0.028241778,-0.016757129,-0.02172083593904972,-0.024603093,0.047014516,0.02953410893678665,0.03691209852695465,0.013224023394286633,0.0,-0.009079372
0.0011389932,0.023517655,-0.016757129,-0.010266296565532684,0.015290963,0.047694355,0.027999484911561012,0.045752961188554764,0.0,0.05191849544644356,-0.010901717
-0.005283384,0.009756394,-0.018492049,-0.012930057942867279,-0.009090379,0.047013134,0.009286615066230297,0.0,-0.029632633551955223,0.0,-0.009079372
-0.0030327986,0.027468638,-0.016757129,-0.013270075432956219,0.015068598,0.044074237,0.023340022191405296,0.05467613413929939,0.0,0.05164387822151184,-0.019779503
-0.0042703995,0.010720909,-0.016757129,-0.01600024662911892,0.003620716,0.044161063,0.008545933291316032,0.0515749566257,0.0,0.051970887929201126,-0.0152166635
0.0035687983,0.026638405,-0.018492049,-0.027943827211856842,-0.0017170025,0.044056546,0.03867800906300545,0.0,0.04438791051506996,0.0,-0.009079372
-0.0033025735,0.026430987,-0.03293542,0.0,-0.016904602,0.045146223,0.03961819037795067,0.029999742284417152,-0.0060512409545481205,0.0,-0.009079372
-0.0074019865,0.013547935,-0.030803917,-0.03521088883280754,-0.032675456,0.043668102,0.044044043868780136,0.04577631130814552,-0.029632633551955223,0.0,-0.009079372
0.0013339272,0.029188432,-0.016757129,-0.015345140360295773,0.016546221,0.04312083,0.010346964001655579,0.026155853644013405,0.0165462214499712,0.0,-0.009079372
0.0031915295,0.0143738985,-0.011086542,-0.025168469175696373,-0.004796669,0.047646616,0.0377219095826149,0.0,-0.030644705519080162,0.0,-0.009079372
-0.017482085,0.04573108,-0.029538428,0.0,-0.021598035,0.044572543,0.04498034715652466,0.0,-0.011339453049004078,0.0,-0.009079372
-0.023095665,0.011850874,-0.030803917,0.0,-0.03589143,0.04361097,-0.002299691317602992,0.04354645311832428,-0.029632633551955223,0.0,-0.009079372
-0.013908692,0.014442362,-0.0176418,0.0,-0.026982076,0.04031614,0.06464894860982895,0.0,-0.028946682810783386,0.0,-0.009079372
0.0038216028,0.009058498,-0.018492049,-0.025664983317255974,-0.0045464598,0.04500183,0.043689657002687454,0.0,0.024707602337002754,0.0,-0.009079372
0.0053903186,0.00500969,-0.018492049,-0.011583263985812664,-0.014414303,0.042776193,0.040457356721162796,0.0,-0.029632633551955223,0.0,-0.009079372
-0.0028350626,0.015059695,-0.016757129,-0.008428310044109821,-0.01587061,0.042443443,0.007605669554322958,0.05139298364520073,0.0,0.05692693591117859,-0.018885491
-0.006620458,0.016615177,-0.018492049,-0.0350971557199955,-0.016306542,0.03611288,0.00441224267706275,0.0,-0.029632633551955223,0.0,-0.009079372
0.008430063,0.026398353,-0.016757129,0.004478422459214926,0.01582802,0.045695543,0.025028429925441742,0.035477425903081894,0.0071488297544419765,0.0,-0.009079372
-0.009290267,0.0117121255,-0.016757129,-0.0074736629612743855,-0.020775672,0.044730555,0.0025414538104087114,0.04177417233586311,0.004884840454906225,0.0,-0.009079372
-0.007592319,0.03575502,-0.028930724,0.0,-0.011876982,0.044571828,0.062352269887924194,0.0,-0.01187698170542717,0.0,-0.009079372
-0.016256241,-0.015129503,-0.029861564,-0.029632633551955223,-0.01946078,0.040877655,0.014448150061070919,0.034317512065172195,-0.029632633551955223,0.0,-0.009079372
-0.0060652667,0.0018948596,-0.016757129,-0.01600024662911892,-0.01278725,0.041978274,-0.010762547142803669,0.03864400461316109,0.0,0.04582720622420311,-0.012514154
-0.022679746,0.041900117,-0.030803917,0.0,-0.034853544,0.041509744,0.0048821717500686646,0.0468536801636219,-0.029632633551955223,0.0,-0.009079372
-0.005283384,0.009756394,-0.018492049,-0.012930057942867279,-0.009090379,0.045151487,0.038633059710264206,0.0,-0.029632633551955223,0.0,-0.009079372
-0.002735478,0.018238045,-0.022248268,-0.026524478569626808,-0.017118389,0.044430405,0.003936400171369314,0.027705878019332886,0.013982896693050861,0.0,-0.009079372
-0.008015548,0.0048132255,-0.018492049,-0.029766768217086792,-0.006792702,0.044959337,0.014752446673810482,0.0,0.023639826104044914,0.0,-0.009079372
0.0065232255,0.016141161,-0.016757129,0.013113412074744701,0.017137757,0.03783347,0.025267452001571655,0.034786492586135864,-0.0014778493205085397,0.0,-0.009079372
0.0016633297,0.02244468,-0.016757129,-0.013270075432956219,-0.0052860086,0.04295525,0.015196353197097778,0.045796673744916916,0.0,0.04671165347099304,-0.012306161
0.008430063,0.026398353,-0.016757129,0.004478422459214926,0.01582802,0.044600144,0.02918490767478943,0.04968477413058281,0.0,0.05415688827633858,-0.01003287
0.0035411764,0.017558806,-0.018492049,-0.023461783304810524,-0.0006493951,0.044528946,0.0540202260017395,0.0,-0.01408298034220934,0.0,-0.009079372
-0.0047710165,0.04539211,-0.016757129,-0.01797121949493885,-0.0025520027,0.044738084,0.011660355143249035,0.05293142423033714,0.0,0.05071543529629707,-0.0107991
0.0055658277,0.030604452,-0.016757129,0.004478422459214926,0.010812931,0.047336,0.00715641537681222,0.04506947472691536,0.0,0.04165789484977722,-0.00534153
0.0075137764,0.03198758,-0.016757129,0.004478422459214926,0.02107236,0.049624324,0.06694372743368149,0.053673576563596725,0.0,0.052816618233919144,-0.011613458
0.008628477,0.03706125,-0.016757129,0.004478422459214926,0.01468835,0.04546169,0.018496835604310036,0.04744085669517517,0.0,0.05415688827633858,-0.01003287
0.0027522445,0.0011257082,-0.018492049,-0.025664983317255974,-0.0103727,0.049372315,0.05256430804729462,0.0,0.014483466744422913,0.0,-0.009079372
0.0055658277,0.030604452,-0.016757129,0.004478422459214926,0.010812931,0.04931304,0.0068842084147036076,0.04551779106259346,0.0,0.04165789484977722,-0.00534153
-0.0022444625,0.008879401,-0.016757129,-0.014564014971256256,0.0016267499,0.04703154,0.042926203459501266,0.04441609978675842,0.0,0.045142024755477905,-0.004331554
-0.0010624342,-0.00055059296,-0.018492049,-0.023461783304810524,-0.016818315,0.045135856,0.029105132445693016,0.0,-0.01408298034220934,0.0,-0.009079372
-0.0022444625,0.008879401,-0.016757129,-0.014564014971256256,0.0016267499,0.044226352,0.013051898218691349,0.04146970808506012,0.0,0.04331493377685547,-0.007555892
-0.0092695225,0.054032546,-0.016757129,-0.01722007803618908,-0.022426615,0.046701282,0.013667522929608822,0.03777603432536125,0.0006758716772310436,0.0,-0.009079372
-0.0048774653,0.034684714,-0.018492049,-0.029766768217086792,-0.010780123,0.045039117,0.03255400434136391,0.0,0.037446003407239914,0.0,-0.009079372
0.012105475,-0.0011515667,-0.029249743,0.0,0.024212023,0.04549244,0.03326915204524994,0.0,0.03852659463882446,0.0,-0.009079372
0.011360374,0.03172676,-0.016757129,0.020525814965367317,0.014931589,0.04647277,0.0663532242178917,0.033874817192554474,-0.014481299556791782,0.0,-0.009079372
0.008628477,0.03706125,-0.016757129,0.004478422459214926,0.01468835,0.049660254,-0.0032907575368881226,0.04670393839478493,0.0,0.05415688827633858,-0.01003287
0.0053157657,0.025608458,-0.016757129,0.01577780209481716,0.011113357,0.045300495,0.029209017753601074,0.03504634276032448,-0.012103863060474396,0.0,-0.009079372
-0.008588838,-0.0039163134,-0.018492049,-0.029766768217086792,0.00012458116,0.045270953,0.04400132969021797,0.0,0.040720801800489426,0.0,-0.009079372
-0.002735478,0.018238045,-0.022248268,-0.026524478569626808,-0.017118389,0.047960818,0.03267965465784073,0.028495272621512413,0.013982896693050861,0.0,-0.009079372
-0.007492279,0.027548453,-0.018492049,-0.0350971557199955,-0.016306542,0.047719184,0.011981693096458912,0.0,-0.029632633551955223,0.0,-0.009079372
-0.010393086,-0.025251875,-0.02972643,0.0,-0.027244499,0.04634617,0.039554763585329056,0.0,-0.029632633551955223,0.0,-0.009079372
-0.0098814415,0.048649877,-0.018492049,-0.029766768217086792,-0.011183529,0.049841177,0.04729042574763298,0.0,0.013255427591502666,0.0,-0.009079372
-0.0036572542,0.0037540223,-0.016757129,-0.008428310044109821,-0.01587061,0.043932933,0.05009027197957039,0.04053681343793869,0.037284862250089645,0.03915126994252205,-0.008374167
0.0010908023,0.024396727,-0.018492049,-0.025664983317255974,-0.019724868,0.044938013,0.0412188358604908,0.0,0.005018902942538261,0.0,-0.009079372
-0.0009380132,0.0102025615,-0.016757129,-0.008428310044109821,0.0011546711,0.041974157,0.0168363768607378,0.03672533109784126,0.0032895903568714857,0.0,-0.009079372
-0.005248713,0.033144526,-0.00091152574,0.006509140133857727,-0.033635374,0.044123728,0.03784001246094704,0.04135638475418091,-0.018492048606276512,0.0,-0.009079372
-0.010828058,0.036562506,-0.018492049,-0.029766768217086792,-0.0068223495,0.043088827,0.03921278938651085,0.0,0.015070699155330658,0.0,-0.009079372
-0.0068966546,0.02740202,-0.016757129,-0.016968341544270515,-0.016509486,0.047458302,0.0006875817780382931,0.031482014805078506,0.009126546792685986,0.0,-0.009079372
-0.002844474,0.045980766,-0.016757129,-0.023343736305832863,-0.0023257781,0.04580762,0.0562576949596405,0.02499459497630596,0.0076188198290765285,0.0,-0.009079372
-0.010393086,-0.025251875,-0.02972643,0.0,-0.027244499,0.051067274,0.05465877056121826,0.0,-0.029632633551955223,0.0,-0.009079372
0.0074802637,0.01780309,-0.031481545,0.0,0.0045179105,0.050669014,0.04926649108529091,0.0,-0.0088614197447896,0.0,-0.009079372
-0.011456296,0.021926275,-0.01019278,-0.027268530800938606,-0.015358792,0.04414927,0.0452624075114727,0.03511947765946388,-0.010399921797215939,0.0,-0.009079372
-0.0092695225,0.054032546,-0.016757129,-0.01722007803618908,-0.022426615,0.047757406,0.013590052723884583,0.040227148681879044,0.0006758716772310436,0.0,-0.009079372
-0.0030334878,0.006846028,-0.023202032,-0.00574873760342598,-0.021660656,0.051056314,0.0273743886500597,0.03948482871055603,-0.030644705519080162,0.0,-0.009079372
-0.0023795653,0.01790601,-0.016757129,-0.008428310044109821,-0.004249821,0.04531601,0.02718122862279415,0.04437284544110298,0.0,0.04378141835331917,-0.004840672
0.000755464,0.017883122,-0.016757129,-0.013270075432956219,0.019952426,0.044795115,0.05055875703692436,0.050031572580337524,0.0,0.05013926699757576,-0.0057116174
-0.01279287,0.030569768,-0.018492049,-0.029861757531762123,-0.020106718,0.044688493,0.050150930881500244,0.0,-0.01408298034220934,0.0,-0.009079372
-0.0003444838,-0.016883718,-0.018492049,-0.023461783304810524,-0.016818315,0.047622666,0.03496003895998001,0.0,-0.01408298034220934,0.0,-0.009079372
-0.0023588378,0.017115252,-0.022248268,-0.026524478569626808,-0.024478907,0.038533147,0.02421017736196518,0.02207469753921032,0.01907006837427616,0.0,-0.009079372
-0.0016409457,0.014767763,-0.02723241,-0.029632633551955223,0.024533195,0.044611465,0.03069201670587063,0.0,0.024533195421099663,0.0,-0.009079372
0.011360374,0.03172676,-0.016757129,0.020525814965367317,0.014931589,0.045441717,0.015018009580671787,0.04042835533618927,0.0,0.050558239221572876,0.00074675184
-0.007548321,0.025981368,-0.029511446,0.0,-0.028761072,0.044556573,0.05483241379261017,0.0,-0.0088614197447896,0.0,-0.009079372
-0.0022444625,0.008879401,-0.016757129,-0.014564014971256256,0.0016267499,0.04589798,0.04777480661869049,0.04441609978675842,0.0,0.045142024755477905,-0.004331554
-0.007398589,0.013099139,-0.018492049,-0.012930057942867279,-0.025608292,0.043056305,0.00964666809886694,0.0,-0.029632633551955223,0.0,-0.009079372
-0.0025179174,0.019759873,-0.022248268,-0.01848352514207363,-0.017118389,0.044132393,0.0209625456482172,0.041177064180374146,-0.0052653527818620205,0.0,-0.009079372
-0.016231705,0.027691549,-0.028930724,0.0,-0.02231803,0.031679854,-0.0033171679824590683,0.0,-0.005540208425372839,0.0,-0.009079372
-0.00573138,0.02211026,-0.018492049,-0.029766768217086792,-0.006792702,0.043723296,0.04269033297896385,0.0,0.023639826104044914,0.0,-0.009079372
-0.010820826,0.0117121255,-0.016757129,-0.0074736629612743855,-0.020775672,0.045117695,0.025938117876648903,0.03949984535574913,0.004884840454906225,0.0,-0.009079372
0.006022286,0.034110185,-0.016757129,0.013113412074744701,0.013595823,0.043636397,0.009124650619924068,0.04709606245160103,0.0,0.048203933984041214,-0.004666721
-0.013908692,0.014442362,-0.0176418,0.0,-0.026982076,0.043765653,0.04120747372508049,0.039425864815711975,-0.028946682810783386,0.0,-0.009079372
0.005217048,0.014314541,-0.018492049,-0.0010375311831012368,0.006412326,0.043298442,0.019650788977742195,0.0,0.01173726562410593,0.0,-0.009079372
-0.01082654,0.0003597165,-0.018492049,-0.031247099861502647,-0.013899882,0.042485103,0.03619715943932533,0.0,-0.0088614197447896,0.0,-0.009079372
-0.0052301413,0.02425307,0.0004144162,-0.011162381619215012,-0.025462097,0.043829035,0.052706167101860046,0.03527803719043732,-0.029632633551955223,0.0,-0.009079372
-0.007945011,0.028241778,-0.016757129,-0.02172083593904972,-0.024603093,0.046739563,0.014161564409732819,0.035159721970558167,0.013224023394286633,0.0,-0.009079372
0.00010911748,0.03144222,-0.030644706,0.0,-0.01400821,0.046663236,0.03191192448139191,0.0,-0.0013345343759283423,0.0,-0.009079372
0.0012968183,0.0334653,-0.018492049,-0.027943827211856842,-0.00787465,0.048633825,0.05735174939036369,0.0,0.02804333157837391,0.0,-0.009079372
0.004364435,0.037258465,-0.016757129,0.004478422459214926,0.0151558295,0.048854813,0.04278840124607086,0.047821324318647385,0.0,0.045940980315208435,-0.018899381
0.006022286,0.034110185,-0.016757129,0.013113412074744701,0.013595823,0.04436845,0.017976289615035057,0.04830214008688927,0.0,0.048203933984041214,-0.004666721
-0.010743831,0.01728507,-0.02740421,-0.006697746459394693,0.0013521413,0.047878776,0.05821754410862923,0.0,0.02622661553323269,0.0,-0.009079372
-0.008259068,0.008558546,-0.024766603,0.0,-0.024409989,0.047366183,0.0384155698120594,0.0,-0.029632633551955223,0.0,-0.009079372
-0.0050227395,0.013530236,-0.016757129,-0.01600024662911892,-0.01278725,0.04653436,0.051340024918317795,0.04167206585407257,0.0,0.04529207944869995,-0.009937704
0.011360374,0.03172676,-0.016757129,0.020525814965367317,0.014931589,0.043364216,0.007035961374640465,0.03567632660269737,-0.014481299556791782,0.0,-0.009079372
0.0035687983,0.026638405,-0.018492049,-0.027943827211856842,-0.0017170025,0.042835534,0.03564964979887009,0.0,0.04438791051506996,0.0,-0.009079372
-0.0053762756,0.0391392,-0.0026823666,0.006509140133857727,-0.033635374,0.041188467,0.034261781722307205,0.04177829250693321,-0.018492048606276512,0.0,-0.009079372
-0.0070519596,0.01048331,-0.022248268,-0.030642962083220482,-0.019539343,0.045038,0.020125633105635643,0.04699457809329033,-0.007912606000900269,0.0,-0.009079372
-0.0042703995,0.010720909,-0.016757129,-0.01600024662911892,0.003620716,0.04479039,0.01667499542236328,0.04679090157151222,0.0,0.04529207944869995,-0.009937704
-0.0056182095,0.033047136,-0.022248268,-0.030642962083220482,-0.017118389,0.04315157,0.015940839424729347,0.0436011403799057,-0.0052653527818620205,0.0,-0.009079372
0.0021808904,0.006467074,-0.018492049,-0.02784998156130314,-0.005199991,0.043632958,0.06775125116109848,0.0,-0.01408298034220934,0.0,-0.009079372
-0.0126800435,0.02706518,-0.02505436,0.0,-0.030216143,0.039967474,0.03337642550468445,0.0,-0.0060512409545481205,0.0,-0.009079372
0.011080525,0.037876505,-0.016757129,0.020525814965367317,0.014931589,0.048624292,0.012058056890964508,0.024869496002793312,-0.014481299556791782,0.0,-0.009079372
-0.0033825014,0.031739946,-0.016757129,-0.021329930052161217,-0.003999926,0.04724187,0.053077470511198044,0.04804078862071037,0.0,0.05259424075484276,-0.012468189
-0.004278414,0.058478758,-0.0034169394,-0.02514769695699215,-0.03405241,0.049723774,0.04431774094700813,0.036954525858163834,0.00814566295593977,0.0,-0.009079372
0.0075137764,0.03198758,-0.016757129,0.004478422459214926,0.02107236,0.04932039,0.05598323047161102,0.03494603931903839,0.007929678075015545,0.0,-0.009079372
0.0020767897,-0.0074840733,-0.018492049,-0.023461783304810524,-0.003915476,0.043365452,0.028231754899024963,0.0,-0.0036992058157920837,0.0,-0.009079372
-0.00082128,0.019624835,-0.007125236,-0.014342297799885273,-0.0030567322,0.046585158,0.0377219095826149,0.0,-0.020963475108146667,0.0,-0.009079372
-0.011604239,0.0028646998,-0.02740421,-0.007248196750879288,-0.0058501363,0.050978284,0.05021412670612335,0.0,0.0037294800858944654,0.0,-0.009079372
-0.00452135,0.021347826,-0.031431954,0.0,0.025192916,0.04285245,0.04961378499865532,0.03381465747952461,0.02519291639328003,0.0,-0.009079372
-0.010393086,-0.025251875,-0.02972643,0.0,-0.027244499,0.047346506,0.039274007081985474,0.0,-0.029632633551955223,0.0,-0.009079372
-0.0054718317,0.039529268,-0.016757129,-0.017315037548542023,-0.013307015,0.04131374,0.06016950681805611,0.04271094501018524,0.021447882056236267,0.0,-0.009079372
-0.013043207,0.016011467,-0.018492049,-0.031247099861502647,-0.020177541,0.04283592,0.037905145436525345,0.0,-0.0088614197447896,0.0,-0.009079372
-0.010743831,0.01728507,-0.02740421,-0.006697746459394693,0.0013521413,0.045978878,0.044638458639383316,0.0,0.02622661553323269,0.0,-0.009079372
0.0074802637,0.01780309,-0.031481545,0.0,0.0045179105,0.050669014,0.04926649108529091,0.04598487913608551,0.0,0.04289867356419563,-0.003392915
-0.01279287,0.030569768,-0.018492049,-0.029861757531762123,-0.020106718,0.045038983,0.03290979191660881,0.0,-0.01408298034220934,0.0,-0.009079372
-0.01279287,0.030569768,-0.018492049,-0.029861757531762123,-0.020106718,0.04498693,0.047730591148138046,0.0,-0.01408298034220934,0.0,-0.009079372
-0.0040405183,0.035818346,-0.022248268,-0.01848352514207363,-0.024478907,0.044966448,0.02294304035604,0.046650294214487076,-0.013515071012079716,0.0,-0.009079372
0.0068350695,0.031371728,-0.018492049,-0.03386807441711426,-0.019795297,0.04370513,0.056343067437410355,0.0,-0.0088614197447896,0.0,-0.009079372
-0.002427959,0.034220636,-0.018492049,-0.02784998156130314,-0.020106718,0.04399176,0.046821895986795425,0.0,-0.01408298034220934,0.0,-0.009079372
-0.0140633015,0.016513443,-0.021446725,0.0,-0.029632634,0.04152941,0.030765175819396973,0.04291856661438942,-0.029632633551955223,0.0,-0.009079372
-0.00039888918,0.007927984,-0.016757129,-0.001879379153251648,-0.0070228777,0.044218708,0.020525604486465454,0.05018695816397667,0.0,0.04968241974711418,-0.017768675
-0.023095665,0.011850874,-0.030803917,0.0,-0.03589143,0.043843675,0.007199036423116922,0.042739737778902054,-0.029632633551955223,0.0,-0.009079372
0.010696773,0.007165695,-0.016757129,0.013113412074744701,0.029460246,0.045757204,0.03177930787205696,0.027460286393761635,0.001277593313716352,0.0,-0.009079372
-0.0012868419,0.028356085,-0.016757129,-0.014564014971256256,0.0016267499,0.045456875,0.04130999371409416,0.022389451041817665,0.0016267498722299933,0.0,-0.009079372
-0.0024817567,0.017250946,-0.018492049,-0.03752310946583748,-0.01468457,0.041876663,0.021723292768001556,0.0,-0.024302029982209206,0.0,-0.009079372
-0.006902104,-0.00041621426,-0.022248268,-0.017347093671560287,-0.020902058,0.04193206,0.04728419706225395,0.04034855589270592,0.0032512620091438293,0.0,-0.009079372
0.006022286,0.034110185,-0.016757129,0.013113412074744701,0.013595823,0.044038802,0.010841240175068378,0.05183219909667969,0.0,0.04358245059847832,-0.012143339
0.013846907,0.034625147,-0.016757129,0.016349488869309425,0.045848474,0.04882879,0.03591899946331978,0.05064186826348305,0.0,0.05064903572201729,-0.012174755
-0.014970858,0.0075421096,-0.018492049,-0.0301350187510252,-0.020106718,0.04323074,0.04944947734475136,0.0,-0.01408298034220934,0.0,-0.009079372
